code,current,name,name_tv,gender,function,country_code,country_long,birth_date
1919072,TRUE,SUN Yue,SUN Yue,Female,Athlete,CHN,People's Republic of China,6/19/2001
1919073,TRUE,JIANG Zhichao,JIANG Zhichao,Female,Athlete,CHN,People's Republic of China,1/6/2005
1919076,TRUE,WANG Zheng,WANG Zheng,Female,Athlete,CHN,People's Republic of China,12/14/1987
1919077,TRUE,ZHAO Jie,ZHAO Jie,Female,Athlete,CHN,People's Republic of China,10/13/2002
1919082,TRUE,DAI Qianqian,DAI Qianqian,Female,Athlete,CHN,People's Republic of China,8/23/2000
1919085,TRUE,LYU Huihui,LYU Huihui,Female,Athlete,CHN,People's Republic of China,6/26/1989
1919087,TRUE,GONG Lijiao,GONG Lijiao,Female,Athlete,CHN,People's Republic of China,1/24/1989
1919094,TRUE,LI Jiangyan,LI Jiangyan,Female,Athlete,CHN,People's Republic of China,5/22/1999
1919102,TRUE,WANG Qi,WANG Qi,Male,Athlete,CHN,People's Republic of China,2/10/2001
1919110,TRUE,YANG Shaohui,YANG Shaohui,Male,Athlete,CHN,People's Republic of China,7/9/1992
1919111,TRUE,HE Jie,HE Jie,Male,Athlete,CHN,People's Republic of China,12/27/1998
1919117,TRUE,WU Xiangdong,WU Xiangdong,Male,Athlete,CHN,People's Republic of China,1/17/1994
1919120,TRUE,ZHANG Deshun,ZHANG Deshun,Female,Athlete,CHN,People's Republic of China,2/21/1996
1919121,TRUE,BAI Li,BAI Li,Female,Athlete,CHN,People's Republic of China,3/30/1996
1919129,TRUE,XIA Yuyu,XIA Yuyu,Female,Athlete,CHN,People's Republic of China,3/1/1998
1919146,TRUE,XU Shuangshuang,XU Shuangshuang,Female,Athlete,CHN,People's Republic of China,4/6/1996
1919365,TRUE,NAKAMURA Haruka,NAKAMURA Haruka,Female,Athlete,JPN,Japan,5/18/2008
1919408,TRUE,KISHI Rina,KISHI Rina,Female,Athlete,JPN,Japan,9/23/2007
1919416,TRUE,USHIOKU Kohane,USHIOKU Kohane,Female,Athlete,JPN,Japan,8/17/2004
1919473,TRUE,OKAMURA Mana,OKAMURA Mana,Female,Athlete,JPN,Japan,5/28/2005
1919479,TRUE,SUGINO Takaaki,SUGINO Takaaki,Male,Athlete,JPN,Japan,10/18/1998
1919480,TRUE,OKA Shinnosuke,OKA Shinnosuke,Male,Athlete,JPN,Japan,10/31/2003
1919490,TRUE,TANIGAWA Wataru,TANIGAWA Wataru,Male,Athlete,JPN,Japan,7/23/1996
1919491,TRUE,KAYA Kazuma,KAYA Kazuma,Male,Athlete,JPN,Japan,11/19/1996
1919492,TRUE,HASHIMOTO Daiki,HASHIMOTO Daiki,Male,Athlete,JPN,Japan,8/7/2001
1919507,TRUE,ABDUSALOMOVA Munira,Munira ABDUSALOMOVA,Female,Athlete,TJK,Tajikistan,12/14/1997
1919526,TRUE,BLAZICKOVA Veronika,Veronika BLAZICKOVA,Female,Athlete,CZE,Czechia,7/15/2003
1919541,TRUE,LIPTAK Jiri,Jiri LIPTAK,Male,Athlete,CZE,Czechia,3/30/1982
1919546,TRUE,NYMBURSKY Petr,Petr NYMBURSKY,Male,Athlete,CZE,Czechia,6/1/1995
1919548,TRUE,PODHRASKY Martin,Martin PODHRASKY,Male,Athlete,CZE,Czechia,10/11/1983
1919549,TRUE,PRIVRATSKY Jiri,Jiri PRIVRATSKY,Male,Athlete,CZE,Czechia,3/13/2001
1919551,TRUE,RAMPULA Matej,Matej RAMPULA,Male,Athlete,CZE,Czechia,4/3/2000
1919555,TRUE,SMETANA Frantisek,Frantisek SMETANA,Male,Athlete,CZE,Czechia,11/28/1997
1919558,TRUE,SUMOVA Barbora,Barbora SUMOVA,Female,Athlete,CZE,Czechia,2/17/1995
1919561,TRUE,TOMECEK Jakub,Jakub TOMECEK,Male,Athlete,CZE,Czechia,5/23/1991
1919616,TRUE,NISHIOKA Ryusei,NISHIOKA Ryusei,Male,Athlete,JPN,Japan,11/1/2003
1919628,TRUE,MORI Hikaru,MORI Hikaru,Female,Athlete,JPN,Japan,7/7/1999
1919675,TRUE,GURTSIEV Georgiy,Georgiy GURTSIEV,Male,Athlete,AIN,AIN,10/16/2000
1919721,TRUE,CHAIYASOMBAT Thanakhan,Thanakhan CHAIYASOMBAT,Male,Athlete,THA,Thailand,6/26/1999
1919737,TRUE,SOMRAT Phetdarin,Phetdarin SOMRAT,Female,Athlete,THA,Thailand,6/6/1995
1919789,TRUE,AKAMATSU Ryoichi,AKAMATSU Ryoichi,Male,Athlete,JPN,Japan,5/2/1995
1919790,TRUE,AKASAKI Akira,AKASAKI Akira,Male,Athlete,JPN,Japan,1/21/1998
1919793,TRUE,AOKI Ryoma,AOKI Ryoma,Male,Athlete,JPN,Japan,6/16/1997
1919803,TRUE,DEAN Roderick Genki,DEAN Roderick Genki,Male,Athlete,JPN,Japan,12/30/1991
1919811,TRUE,FUJII Nanako,FUJII Nanako,Female,Athlete,JPN,Japan,5/7/1999
1919815,TRUE,FUKUBE Mako,FUKUBE Mako,Female,Athlete,JPN,Japan,10/28/1995
1919820,TRUE,GOSHIMA Rino,GOSHIMA Rino,Female,Athlete,JPN,Japan,10/29/1997
1919821,TRUE,GOTO Yume,GOTO Yume,Female,Athlete,JPN,Japan,2/25/2000
1919822,TRUE,HAMANISHI Ryo,HAMANISHI Ryo,Male,Athlete,JPN,Japan,4/24/2000
1919826,TRUE,HASHIOKA Yuki,HASHIOKA Yuki,Male,Athlete,JPN,Japan,1/23/1999
1919827,TRUE,HATA Sumire,HATA Sumire,Female,Athlete,JPN,Japan,5/4/1996
1919832,TRUE,HIGASHIDA Akihiro,HIGASHIDA Akihiro,Male,Athlete,JPN,Japan,12/13/1995
1919847,TRUE,IIZUKA Shota,IIZUKA Shota,Male,Athlete,JPN,Japan,6/25/1991
1919850,TRUE,IKEDA Koki,IKEDA Koki,Male,Athlete,JPN,Japan,5/3/1998
1919880,TRUE,IZUMIYA Shunsuke,IZUMIYA Shunsuke,Male,Athlete,JPN,Japan,1/26/2000
1919882,TRUE,KABASAWA Wakana,KABASAWA Wakana,Female,Athlete,JPN,Japan,3/24/1999
1919895,TRUE,KAWABATA Kaito,KAWABATA Kaito,Male,Athlete,JPN,Japan,8/17/1998
1919901,TRUE,KAWANO Masatora,KAWANO Masatora,Male,Athlete,JPN,Japan,10/23/1998
1919911,TRUE,KIRYU Yoshihide,KIRYU Yoshihide,Male,Athlete,JPN,Japan,12/15/1995
1919914,TRUE,KITAGUCHI Haruka,KITAGUCHI Haruka,Female,Athlete,JPN,Japan,3/16/1998
1919921,TRUE,KOGA Yuta,KOGA Yuta,Male,Athlete,JPN,Japan,7/15/1999
1919924,TRUE,KOKAI Haruka,KOKAI Haruka,Female,Athlete,JPN,Japan,1/20/2003
1919930,TRUE,KOYAMA Naoki,KOYAMA Naoki,Male,Athlete,JPN,Japan,5/12/1996
1919973,TRUE,CAO Liguo,CAO Liguo,Male,Athlete,CHN,People's Republic of China,10/4/1998
1919979,TRUE,QIAN Haitao,QIAN Haitao,Male,Athlete,CHN,People's Republic of China,8/12/1996
1919983,TRUE,MENG Lingzhe,MENG Lingzhe,Male,Athlete,CHN,People's Republic of China,4/16/1998
1919986,TRUE,ZOU Wanhao,ZOU Wanhao,Male,Athlete,CHN,People's Republic of China,3/29/1998
1919992,TRUE,LU Feng,LU Feng,Male,Athlete,CHN,People's Republic of China,12/10/2003
1919996,TRUE,HABILA Awusayiman,HABILA Awusayiman,Male,Athlete,CHN,People's Republic of China,6/1/1998
1919998,TRUE,DENG Zhiwei,DENG Zhiwei,Male,Athlete,CHN,People's Republic of China,2/12/1988
1920000,TRUE,FENG Ziqi,FENG Ziqi,Female,Athlete,CHN,People's Republic of China,6/29/1999
1920006,TRUE,PANG Qianyu,PANG Qianyu,Female,Athlete,CHN,People's Republic of China,11/13/1996
1920010,TRUE,HONG Kexin,HONG Kexin,Female,Athlete,CHN,People's Republic of China,1/6/2003
1920016,TRUE,ZHOU Feng,ZHOU Feng,Female,Athlete,CHN,People's Republic of China,9/12/1993
1920021,TRUE,WANG Juan,WANG Juan,Female,Athlete,CHN,People's Republic of China,4/14/1995
1920049,TRUE,NYAHORA Rutendo Joan,Rutendo Joan NYAHORA,Female,Athlete,ZIM,Zimbabwe,11/11/1988
1920055,TRUE,LIN Xinyu,LIN Xinyu,Female,Athlete,CHN,People's Republic of China,4/24/2002
1920065,TRUE,MPOFU Isaac,Isaac MPOFU,Male,Athlete,ZIM,Zimbabwe,8/20/1988
1920081,TRUE,ABUAKU Joshua,Joshua ABUAKU,Male,Athlete,GER,Germany,7/7/1996
1920082,TRUE,AGYEKUM Emil,Emil AGYEKUM,Male,Athlete,GER,Germany,5/22/1999
1920083,TRUE,ALMAS Deniz,Deniz ALMAS,Male,Athlete,GER,Germany,7/17/1997
1920085,TRUE,ANSAH-PEPRAH Lucas,Lucas ANSAH-PEPRAH,Male,Athlete,GER,Germany,1/16/2000
1920092,TRUE,BREDAU Jean Paul,Jean Paul BREDAU,Male,Athlete,GER,Germany,6/27/1999
1920096,TRUE,BURGHARDT Alexandra,Alexandra BURGHARDT,Female,Athlete,GER,Germany,4/28/1994
1920102,TRUE,DEMES Eileen,Eileen DEMES,Female,Athlete,GER,Germany,10/13/1997
1920110,TRUE,FARKEN Robert,Robert FARKEN,Male,Athlete,GER,Germany,9/20/1997
1920111,TRUE,FEIGE Saskia,Saskia FEIGE,Female,Athlete,GER,Germany,8/13/1997
1920119,TRUE,HAASE Rebekka,Rebekka HAASE,Female,Athlete,GER,Germany,1/2/1993
1920122,TRUE,HARTMANN Joshua,Joshua HARTMANN,Male,Athlete,GER,Germany,6/9/1999
1920128,TRUE,HESS Max,Max HESS,Male,Athlete,GER,Germany,7/13/1996
1920129,TRUE,HILBERT Jonathan,Jonathan HILBERT,Male,Alternate Athlete,GER,Germany,4/21/1995
1920130,TRUE,KLOSE Soeren,Soeren KLOSE,Male,Athlete,GER,Germany,6/14/2002
1920134,TRUE,HUMMEL Merlin,Merlin HUMMEL,Male,Athlete,GER,Germany,1/4/2002
1920135,TRUE,HUSSONG Christin,Christin HUSSONG,Female,Athlete,GER,Germany,3/17/1994
1920137,TRUE,JANSSEN Henrik,Henrik JANSSEN,Male,Athlete,GER,Germany,5/19/1998
1920142,TRUE,JUNK Sophia,Sophia JUNK,Female,Athlete,GER,Germany,3/1/1999
1920146,TRUE,KAUL Niklas,Niklas KAUL,Male,Athlete,GER,Germany,2/11/1998
1920148,TRUE,KENZEL Alina,Alina KENZEL,Female,Athlete,GER,Germany,8/10/1997
1920150,TRUE,KLEIN Hanna,Hanna KLEIN,Female,Athlete,GER,Germany,4/6/1993
1920152,TRUE,KOCH Marc,Marc KOCH,Male,Athlete,GER,Germany,5/24/1994
1920153,TRUE,KOLBERG Majtie,Majtie KOLBERG,Female,Athlete,GER,Germany,12/5/1999
1920154,TRUE,KOEPP Leo,Leo KOEPP,Male,Athlete,GER,Germany,5/23/1998
1920155,TRUE,KRAUSE Gesa Felicitas,Gesa Felicitas KRAUSE,Female,Athlete,GER,Germany,8/3/1992
1920158,TRUE,KWAYIE Lisa Marie,Lisa Marie KWAYIE,Female,Athlete,GER,Germany,10/27/1996
1920161,TRUE,LINKE Christopher,Christopher LINKE,Male,Athlete,GER,Germany,10/24/1988
1920162,TRUE,LITA BAEHRE Bo Kanda,Bo Kanda LITA BAEHRE,Male,Athlete,GER,Germany,4/29/1999
1920164,TRUE,LUECKENKEMPER Gina,Gina LUECKENKEMPER,Female,Athlete,GER,Germany,11/21/1996
1920167,TRUE,MAISCH Katharina,Katharina MAISCH,Female,Athlete,GER,Germany,6/12/1997
1920169,TRUE,MAYER Lisa,Lisa MAYER,Female,Athlete,GER,Germany,5/2/1996
1920170,TRUE,MAYER Mona,Mona MAYER,Female,Athlete,GER,Germany,9/13/2001
1920174,TRUE,MEYER Lea,Lea MEYER,Female,Athlete,GER,Germany,9/16/1997
1920175,TRUE,MIHAMBO Malaika,Malaika MIHAMBO,Female,Athlete,GER,Germany,2/3/1994
1920180,TRUE,NEUGEBAUER Leo,Leo NEUGEBAUER,Male,Athlete,GER,Germany,6/19/2000
1920183,TRUE,OGUNLEYE Yemisi,Yemisi OGUNLEYE,Female,Athlete,GER,Germany,10/3/1998
1920185,TRUE,ONNEN Imke,Imke ONNEN,Female,Athlete,GER,Germany,8/17/1994
1920188,TRUE,PETROS Amanal,Amanal PETROS,Male,Athlete,GER,Germany,5/17/1995
1920191,TRUE,POTYE Tobias,Tobias POTYE,Male,Athlete,GER,Germany,3/16/1995
1920192,TRUE,PREIS Constantin,Constantin PREIS,Male,Athlete,GER,Germany,5/16/1998
1920194,TRUE,PROBST Marius,Marius PROBST,Male,Athlete,GER,Germany,8/20/1995
1920195,TRUE,PRUEFER Clemens,Clemens PRUEFER,Male,Athlete,GER,Germany,8/13/1997
1920197,TRUE,PUDENZ Kristin,Kristin PUDENZ,Female,Athlete,GER,Germany,2/9/1993
1920202,TRUE,RINGER Richard,Richard RINGER,Male,Athlete,GER,Germany,2/27/1989
1920206,TRUE,SANDERS Manuel,Manuel SANDERS,Male,Athlete,GER,Germany,4/3/1998
1920207,TRUE,SCHAEFER Carolin,Carolin SCHAEFER,Female,Athlete,GER,Germany,12/5/1991
1920211,TRUE,SCHNEIDER Velten,Velten SCHNEIDER,Male,Athlete,GER,Germany,8/21/1999
1920221,TRUE,STEINFORTH Till,Till STEINFORTH,Male,Athlete,GER,Germany,6/11/2002
1920230,TRUE,VITA Claudine,Claudine VITA,Female,Athlete,GER,Germany,9/19/1996
1920234,TRUE,WAGNER Julian,Julian WAGNER,Male,Athlete,GER,Germany,3/18/1998
1920236,TRUE,WEBER Julian,Julian WEBER,Male,Athlete,GER,Germany,8/29/1994
1920238,TRUE,WESSEL Nele,Nele WESSEL,Female,Athlete,GER,Germany,11/6/1999
1920244,TRUE,WOLF Yannick,Yannick WOLF,Male,Athlete,GER,Germany,5/12/2000
1920246,TRUE,ZERNIKEL Oleg,Oleg ZERNIKEL,Male,Athlete,GER,Germany,4/16/1995
1920249,TRUE,HOTTENROTT Laura,Laura HOTTENROTT,Female,Athlete,GER,Germany,5/14/1992
1920252,TRUE,KRANZ Kevin,Kevin KRANZ,Male,Athlete,GER,Germany,6/20/1998
1920254,TRUE,DAMMERMANN Fabian,Fabian DAMMERMANN,Male,Athlete,GER,Germany,10/19/1997
1920258,TRUE,BEBENDORF Karl,Karl BEBENDORF,Male,Athlete,GER,Germany,5/7/1996
1920259,TRUE,FITWI SIBHATU Samuel,Samuel FITWI SIBHATU,Male,Athlete,GER,Germany,1/1/1996
1920269,TRUE,SCHIER Skadi,Skadi SCHIER,Female,Athlete,GER,Germany,3/25/2000
1920276,TRUE,GUERTH Olivia,Olivia GUERTH,Female,Athlete,GER,Germany,5/31/2002
1920277,TRUE,SONNTAG Lena,Lena SONNTAG,Female,Alternate Athlete,GER,Germany,10/1/2004
1920289,TRUE,WEISSENBERG Sophie,Sophie WEISSENBERG,Female,Athlete,GER,Germany,9/24/1997
1920290,TRUE,HOVEN Annkathrin,Annkathrin HOVEN,Female,Alternate Athlete,GER,Germany,3/8/2001
1920295,TRUE,BULMAHN Luna,Luna BULMAHN,Female,Athlete,GER,Germany,11/26/1999
1920296,TRUE,SCHMIDT Alica,Alica SCHMIDT,Female,Athlete,GER,Germany,11/8/1998
1920297,TRUE,HONSEL Christina,Christina HONSEL,Female,Athlete,GER,Germany,7/7/1997
1920299,TRUE,ASSANI Mikaelle,Mikaelle ASSANI,Female,Athlete,GER,Germany,8/18/2002
1920301,TRUE,BLECH Torben,Torben BLECH,Male,Athlete,GER,Germany,2/12/1995
1920302,TRUE,KRAFZIK Carolina,Carolina KRAFZIK,Female,Athlete,GER,Germany,3/27/1995
1920305,TRUE,STEINACKER Marike,Marike STEINACKER,Female,Athlete,GER,Germany,4/3/1992
1920307,TRUE,RUPPERT Frederik,Frederik RUPPERT,Male,Athlete,GER,Germany,2/19/1997
1920314,TRUE,BATZ Simon,Simon BATZ,Male,Athlete,GER,Germany,12/1/2002
1920326,TRUE,DEHNING Max,Max DEHNING,Male,Athlete,GER,Germany,9/9/2004
1920334,TRUE,MUELLER Laura Raquel,Laura Raquel MUELLER,Female,Athlete,GER,Germany,4/23/2004
1920339,TRUE,SOSNA Mika,Mika SOSNA,Male,Athlete,GER,Germany,6/13/2003
1920345,TRUE,ASKOVIC Aleksandar,Aleksandar ASKOVIC,Male,Alternate Athlete,GER,Germany,10/23/1997
1920348,TRUE,KEJETA Melat Yisak,Melat Yisak KEJETA,Female,Athlete,GER,Germany,9/27/1992
1920355,TRUE,ANSAH Owen,Owen ANSAH,Male,Athlete,GER,Germany,11/28/2000
1920366,TRUE,PRENZ Tyrel,Tyrel PRENZ,Male,Athlete,GER,Germany,9/15/2003
1920384,TRUE,MAYER Domenika,Domenika MAYER,Female,Athlete,GER,Germany,10/9/1990
1920412,TRUE,MORDI Manuel,Manuel MORDI,Male,Athlete,GER,Germany,8/15/2003
1920415,TRUE,KNAESCHE Anjuli,Anjuli KNAESCHE,Female,Athlete,GER,Germany,10/18/1993
1920440,TRUE,KLEI Niklas Noah,Niklas Noah KLEI,Male,Alternate Athlete,GER,Germany,5/8/1999
1920454,TRUE,KEREKES Greta,Greta KEREKES,Female,Athlete,HUN,Hungary,10/9/1992
1920568,TRUE,KLEKNER Hanga,Hanga KLEKNER,Female,Athlete,HUN,Hungary,9/24/1999
1920569,TRUE,DENG Yawen,DENG Yawen,Female,Athlete,CHN,People's Republic of China,10/17/2005
1920571,TRUE,SUN Jiaqi,SUN Jiaqi,Female,Athlete,CHN,People's Republic of China,4/26/2004
1920607,TRUE,LYU Xianjing,LYU Xianjing,Male,Athlete,CHN,People's Republic of China,2/2/1998
1920618,TRUE,TANG Xin,TANG Xin,Female,Athlete,CHN,People's Republic of China,1/7/2001
1920622,TRUE,KOZAK Luca,Luca KOZAK,Female,Athlete,HUN,Hungary,6/1/1996
1920626,TRUE,KRIZSAN Xenia,Xenia KRIZSAN,Female,Athlete,HUN,Hungary,1/13/1993
1920637,TRUE,MADARASZ Viktoria,Viktoria MADARASZ,Female,Athlete,HUN,Hungary,5/12/1985
1920638,TRUE,BAO Shanju,BAO Shanju,Female,Athlete,CHN,People's Republic of China,11/3/1997
1920639,TRUE,GUO Yufang,GUO Yufang,Female,Athlete,CHN,People's Republic of China,3/15/1999
1920640,TRUE,YUAN Liying,YUAN Liying,Female,Athlete,CHN,People's Republic of China,4/13/2005
1920641,TRUE,JIANG Yulu,JIANG Yulu,Female,Alternate Athlete,CHN,People's Republic of China,1/27/2004
1920643,TRUE,ZHOU Yu,ZHOU Yu,Male,Athlete,CHN,People's Republic of China,1/5/1999
1920645,TRUE,GUO Shuai,GUO Shuai,Male,Athlete,CHN,People's Republic of China,5/1/1995
1920646,TRUE,LIU Qi,LIU Qi,Male,Athlete,CHN,People's Republic of China,11/29/2000
1920649,TRUE,LI Zhiwei,LI Zhiwei,Male,Alternate Athlete,CHN,People's Republic of China,1/28/2004
1920670,TRUE,LIU Jiali,LIU Jiali,Female,Athlete,CHN,People's Republic of China,4/6/1994
1920683,TRUE,MOLNAR Attila,Attila MOLNAR,Male,Athlete,HUN,Hungary,1/17/2002
1920696,TRUE,NEMES Rita,Rita NEMES,Female,Athlete,HUN,Hungary,11/30/1989
1920707,TRUE,DHAOUADI Selma,Selma DHAOUADI,Female,Athlete,TUN,Tunisia,2/3/1996
1920708,TRUE,TAIEB Mohamed,Mohamed TAIEB,Male,Athlete,TUN,Tunisia,10/15/1996
1920729,TRUE,GYURATZ Reka,Reka GYURATZ,Female,Athlete,HUN,Hungary,5/31/1996
1920753,TRUE,BYAMBASUREN Bat Erdene,Bat Erdene BYAMBASUREN,Male,Athlete,MGL,Mongolia,7/12/1999
1920760,TRUE,ENKH AMAR Davaanasan,Davaanasan ENKH AMAR,Female,Athlete,MGL,Mongolia,4/6/1998
1920805,TRUE,CHARAMBA Makanakaishe,Makanakaishe CHARAMBA,Male,Athlete,ZIM,Zimbabwe,12/20/2001
1920815,TRUE,XIONG Shiqi,XIONG Shiqi,Female,Athlete,CHN,People's Republic of China,3/9/2004
1920828,TRUE,SHI Yuhao,SHI Yuhao,Male,Athlete,CHN,People's Republic of China,9/26/1998
1920830,TRUE,ZHANG Mingkun,ZHANG Mingkun,Male,Athlete,CHN,People's Republic of China,10/20/2000
1920833,TRUE,ZHU Yaming,ZHU Yaming,Male,Athlete,CHN,People's Republic of China,5/4/1994
1920835,TRUE,FANG Yaoqing,FANG Yaoqing,Male,Athlete,CHN,People's Republic of China,4/20/1996
1920836,TRUE,SU Wen,SU Wen,Male,Athlete,CHN,People's Republic of China,2/10/1999
1920838,TRUE,YAO Jie,YAO Jie,Male,Athlete,CHN,People's Republic of China,9/21/1990
1920839,TRUE,HUANG Bokai,HUANG Bokai,Male,Athlete,CHN,People's Republic of China,9/26/1996
1920840,TRUE,ZHONG Tao,ZHONG Tao,Male,Athlete,CHN,People's Republic of China,8/12/2002
1920843,TRUE,WANG Zhen,WANG Zhen,Male,Athlete,CHN,People's Republic of China,10/7/2001
1920849,TRUE,ZENG Rui,ZENG Rui,Female,Athlete,CHN,People's Republic of China,2/6/1998
1920857,TRUE,NIU Chunge,NIU Chunge,Female,Athlete,CHN,People's Republic of China,2/14/2000
1921032,TRUE,MUNKHTUR Lkhagvagerel,Lkhagvagerel MUNKHTUR,Male,Athlete,MGL,Mongolia,1/4/1998
1921046,TRUE,ROCHE Mark,Mark ROCHE,Male,Athlete,IRL,Ireland,1/25/1993
1921051,TRUE,TEMBO Margaret,Margaret TEMBO,Female,Athlete,ZAM,Zambia,5/21/1999
1921075,TRUE,RABA Daniel,Daniel RABA,Male,Athlete,HUN,Hungary,4/24/1998
1921119,TRUE,USMONOV Bakhodur,Bakhodur USMONOV,Male,Athlete,TJK,Tajikistan,12/21/1997
1921205,TRUE,KHATTALI Ghailene,Ghailene KHATTALI,Male,Athlete,TUN,Tunisia,6/17/2000
1921206,TRUE,JEMAI Salim,Salim JEMAI,Male,Athlete,TUN,Tunisia,3/1/2005
1921345,TRUE,SBERTOLI Riccardo,SBERTOLI,Male,Athlete,ITA,Italy,5/23/1998
1921347,TRUE,GIANNELLI Simone,GIANNELLI,Male,Athlete,ITA,Italy,8/9/1996
1921351,TRUE,MICHIELETTO Alessandro,MICHIELETTO,Male,Athlete,ITA,Italy,12/5/2001
1921353,TRUE,LAVIA Daniele,LAVIA,Male,Athlete,ITA,Italy,11/4/1999
1921355,TRUE,BOVOLENTA Alessandro Alberto,BOVOLENTA,Male,Athlete,ITA,Italy,5/27/2004
1921356,TRUE,GALASSI Gianluca,GALASSI,Male,Athlete,ITA,Italy,7/24/1997
1921360,TRUE,ROMANO Yuri,ROMANO,Male,Athlete,ITA,Italy,7/26/1997
1921362,TRUE,SANGUINETTI Giovanni,SANGUINETTI,Male,Athlete,ITA,Italy,4/14/2000
1921364,TRUE,RUSSO Roberto,RUSSO,Male,Athlete,ITA,Italy,2/23/1997
1921365,TRUE,BOTTOLO Mattia,BOTTOLO,Male,Athlete,ITA,Italy,1/3/2000
1921367,TRUE,BALASO Fabio,BALASO,Male,Athlete,ITA,Italy,10/20/1995
1921489,TRUE,MARTIN Damir,Damir MARTIN,Male,Athlete,CRO,Croatia,7/14/1988
1921490,TRUE,SINKOVIC Valent,Valent SINKOVIC,Male,Athlete,CRO,Croatia,8/2/1988
1921529,TRUE,MIURA Ryuji,MIURA Ryuji,Male,Athlete,JPN,Japan,2/11/2002
1921537,TRUE,MORIMOTO Mariko,MORIMOTO Mariko,Female,Athlete,JPN,Japan,3/17/1995
1921538,TRUE,OKADA Kumiko,OKADA Kumiko,Female,Athlete,JPN,Japan,10/17/1991
1921545,TRUE,MURATAKE Rachid,MURATAKE Rachid,Male,Athlete,JPN,Japan,2/6/2002
1921553,TRUE,NAKAJIMA Yuki Joseph,NAKAJIMA Yuki Joseph,Male,Athlete,JPN,Japan,3/30/2002
1921559,TRUE,NISHI Yudai,NISHI Yudai,Male,Alternate Athlete,JPN,Japan,7/2/2000
1921571,TRUE,OGAWA Daiki,OGAWA Daiki,Male,Athlete,JPN,Japan,4/17/2003
1921583,TRUE,OSAKO Suguru,OSAKO Suguru,Male,Athlete,JPN,Japan,5/23/1991
1921585,TRUE,OTA Tomoki,OTA Tomoki,Male,Athlete,JPN,Japan,10/17/1997
1921593,TRUE,SAITO Marina,SAITO Marina,Female,Athlete,JPN,Japan,10/15/1995
1921596,TRUE,SAKAI Ryuichiro,SAKAI Ryuichiro,Male,Athlete,JPN,Japan,3/14/1998
1921599,TRUE,SANI BROWN Abdul Hakim,SANI BROWN Abdul Hakim,Male,Athlete,JPN,Japan,3/6/1999
1921605,TRUE,SATO Fuga,SATO Fuga,Male,Athlete,JPN,Japan,6/1/1996
1921607,TRUE,SATO Kentaro,SATO Kentaro,Male,Athlete,JPN,Japan,11/16/1994
1921619,TRUE,SHINNO Tomohiro,SHINNO Tomohiro,Male,Athlete,JPN,Japan,8/17/1996
1921634,TRUE,SUZUKI Yuka,SUZUKI Yuka,Female,Athlete,JPN,Japan,9/14/1999
1921642,TRUE,ICHIYAMA Mao,ICHIYAMA Mao,Female,Athlete,JPN,Japan,5/29/1997
1921673,TRUE,TUMUR OCHIR Tulga,Tulga TUMUR OCHIR,Male,Athlete,MGL,Mongolia,2/11/1998
1921738,TRUE,ORRO Alessia,ORRO,Female,Athlete,ITA,Italy,7/18/1998
1921740,TRUE,CAMBI Carlotta,CAMBI,Female,Athlete,ITA,Italy,5/28/1996
1921742,TRUE,EGONU Paola Ogechi,EGONU,Female,Athlete,ITA,Italy,12/18/1998
1921743,TRUE,ANTROPOVA Ekaterina,ANTROPOVA,Female,Athlete,ITA,Italy,3/19/2003
1921746,TRUE,SYLLA Myriam Fatime,SYLLA,Female,Athlete,ITA,Italy,1/8/1995
1921747,TRUE,BOSETTI Caterina Chiara,BOSETTI,Female,Athlete,ITA,Italy,2/2/1994
1921749,TRUE,OMORUYI Oghosasere Loveth,OMORUYI,Female,Athlete,ITA,Italy,8/25/2002
1921751,TRUE,DANESI Anna,DANESI,Female,Athlete,ITA,Italy,4/20/1996
1921752,TRUE,FAHR Sarah Luisa,FAHR,Female,Athlete,ITA,Italy,9/12/2001
1921753,TRUE,LUBIAN Marina,LUBIAN,Female,Athlete,ITA,Italy,4/11/2000
1921757,TRUE,de GENNARO Monica,DE GENNARO,Female,Athlete,ITA,Italy,1/8/1987
1921761,TRUE,SPIRITO Ilaria,SPIRITO,Female,Alternate Athlete,ITA,Italy,2/20/1994
1921764,TRUE,TAKAHASHI Kazuki,TAKAHASHI Kazuki,Male,Athlete,JPN,Japan,6/17/1996
1921770,TRUE,TAKASHIMA Yuka,TAKASHIMA Yuka,Female,Athlete,JPN,Japan,5/12/1988
1921771,TRUE,TAKAYAMA Shunya,TAKAYAMA Shunya,Male,Athlete,JPN,Japan,9/3/1994
1921781,TRUE,TANAKA Yumi,TANAKA Yumi,Female,Athlete,JPN,Japan,12/15/1998
1921782,TRUE,TANAKA Nozomi,TANAKA Nozomi,Female,Athlete,JPN,Japan,9/4/1999
1921797,TRUE,TOYODA Ken,TOYODA Ken,Male,Athlete,JPN,Japan,10/15/2002
1921812,TRUE,UEDA Momone,UEDA Momone,Female,Athlete,JPN,Japan,6/27/1999
1921818,TRUE,UEYAMA Koki,UEYAMA Koki,Male,Athlete,JPN,Japan,5/15/1999
1921833,TRUE,UZAWA Towa,UZAWA Towa,Male,Athlete,JPN,Japan,11/25/2002
1921865,TRUE,YAMAMOTO Yuma,YAMAMOTO Yuma,Female,Athlete,JPN,Japan,5/1/2000
